complex_id,num_assemblies,median_mw_kda,A_BIN,MW_BIN
PDB-CPX-103279,3,240.71,A1_3-4,MW3_120-300
PDB-CPX-103291,4,189.3,A1_3-4,MW3_120-300
PDB-CPX-103310,3,113.12,A1_3-4,MW2_60-120
PDB-CPX-103312,10,366.72,A3_9-20,MW4_>300
PDB-CPX-103326,4,95.48,A1_3-4,MW2_60-120
PDB-CPX-103346,4,200.79,A1_3-4,MW3_120-300
PDB-CPX-103354,11,68.17,A3_9-20,MW2_60-120
PDB-CPX-103358,6,483.05,A2_5-8,MW4_>300
PDB-CPX-103363,10,155.96,A3_9-20,MW3_120-300
PDB-CPX-103366,27,93.43,A4_21-100,MW2_60-120
PDB-CPX-103370,9,141.39,A3_9-20,MW3_120-300
PDB-CPX-103371,7,282.63,A2_5-8,MW3_120-300
PDB-CPX-103373,3,143.32,A1_3-4,MW3_120-300
PDB-CPX-103376,6,50.54,A2_5-8,MW1_<60
PDB-CPX-103381,6,281.66,A2_5-8,MW3_120-300
PDB-CPX-103409,4,63.72,A1_3-4,MW2_60-120
PDB-CPX-103410,4,46.72,A1_3-4,MW1_<60
PDB-CPX-103413,7,63.01,A2_5-8,MW2_60-120
PDB-CPX-103434,3,118.22,A1_3-4,MW2_60-120
PDB-CPX-103437,3,114.9,A1_3-4,MW2_60-120
PDB-CPX-103456,3,355.98,A1_3-4,MW4_>300
PDB-CPX-103457,5,284.9,A2_5-8,MW3_120-300
PDB-CPX-103460,5,152.78,A2_5-8,MW3_120-300
PDB-CPX-103469,3,262.88,A1_3-4,MW3_120-300
PDB-CPX-103478,3,113.88,A1_3-4,MW2_60-120
PDB-CPX-103482,7,188.98,A2_5-8,MW3_120-300
PDB-CPX-103487,4,136.23,A1_3-4,MW3_120-300
PDB-CPX-103499,3,71.35,A1_3-4,MW2_60-120
PDB-CPX-103500,6,43.83,A2_5-8,MW1_<60
PDB-CPX-103505,3,97.89,A1_3-4,MW2_60-120
PDB-CPX-103518,3,96.23,A1_3-4,MW2_60-120
PDB-CPX-103524,3,26.21,A1_3-4,MW1_<60
PDB-CPX-103529,3,259.54,A1_3-4,MW3_120-300
PDB-CPX-103530,13,33.41,A3_9-20,MW1_<60
PDB-CPX-103546,5,86.03,A2_5-8,MW2_60-120
PDB-CPX-103564,6,406.31,A2_5-8,MW4_>300
PDB-CPX-103568,3,58.62,A1_3-4,MW1_<60
PDB-CPX-103569,3,54.27,A1_3-4,MW1_<60
PDB-CPX-103579,4,218.17,A1_3-4,MW3_120-300
PDB-CPX-103596,3,352.07,A1_3-4,MW4_>300
PDB-CPX-103597,12,66.58,A3_9-20,MW2_60-120
PDB-CPX-103603,5,342.7,A2_5-8,MW4_>300
PDB-CPX-103607,4,47.08,A1_3-4,MW1_<60
PDB-CPX-103609,12,95.88,A3_9-20,MW2_60-120
PDB-CPX-103613,5,66.49,A2_5-8,MW2_60-120
PDB-CPX-103617,6,40.61,A2_5-8,MW1_<60
PDB-CPX-103629,5,82.81,A2_5-8,MW2_60-120
PDB-CPX-103635,3,110.95,A1_3-4,MW2_60-120
PDB-CPX-103642,4,59.41,A1_3-4,MW1_<60
PDB-CPX-103653,5,105.42,A2_5-8,MW2_60-120
PDB-CPX-103659,3,1015.77,A1_3-4,MW4_>300
PDB-CPX-103683,3,262.95,A1_3-4,MW3_120-300
PDB-CPX-103687,9,304.52,A3_9-20,MW4_>300
PDB-CPX-103689,5,157.36,A2_5-8,MW3_120-300
PDB-CPX-103704,4,56.2,A1_3-4,MW1_<60
PDB-CPX-103712,8,71.29,A2_5-8,MW2_60-120
PDB-CPX-103716,6,45.18,A2_5-8,MW1_<60
PDB-CPX-103721,3,113.58,A1_3-4,MW2_60-120
PDB-CPX-103731,13,47.22,A3_9-20,MW1_<60
PDB-CPX-103736,3,128.19,A1_3-4,MW3_120-300
PDB-CPX-103742,5,104.64,A2_5-8,MW2_60-120
PDB-CPX-103743,8,100.12,A2_5-8,MW2_60-120
PDB-CPX-103751,6,235.28,A2_5-8,MW3_120-300
PDB-CPX-103759,6,59.57,A2_5-8,MW1_<60
PDB-CPX-103763,3,73.18,A1_3-4,MW2_60-120
PDB-CPX-103781,5,163.47,A2_5-8,MW3_120-300
PDB-CPX-103790,5,181.78,A2_5-8,MW3_120-300
PDB-CPX-103791,5,61.35,A2_5-8,MW2_60-120
PDB-CPX-103792,6,89.54,A2_5-8,MW2_60-120
PDB-CPX-103795,4,92.61,A1_3-4,MW2_60-120
PDB-CPX-103802,13,119.56,A3_9-20,MW2_60-120
PDB-CPX-103807,3,503.7,A1_3-4,MW4_>300
PDB-CPX-103813,6,134.05,A2_5-8,MW3_120-300
PDB-CPX-103816,5,62.16,A2_5-8,MW2_60-120
PDB-CPX-103820,4,62.34,A1_3-4,MW2_60-120
PDB-CPX-103824,4,152.83,A1_3-4,MW3_120-300
PDB-CPX-103833,4,71.99,A1_3-4,MW2_60-120
PDB-CPX-103868,6,84.38,A2_5-8,MW2_60-120
PDB-CPX-103894,3,174.0,A1_3-4,MW3_120-300
PDB-CPX-103895,3,179.28,A1_3-4,MW3_120-300
PDB-CPX-103896,3,174.41,A1_3-4,MW3_120-300
PDB-CPX-103909,9,130.93,A3_9-20,MW3_120-300
PDB-CPX-103910,18,25.1,A3_9-20,MW1_<60
PDB-CPX-103915,8,109.3,A2_5-8,MW2_60-120
PDB-CPX-103916,4,314.38,A1_3-4,MW4_>300
PDB-CPX-103925,3,133.02,A1_3-4,MW3_120-300
PDB-CPX-103926,21,86.24,A4_21-100,MW2_60-120
PDB-CPX-103928,6,86.64,A2_5-8,MW2_60-120
PDB-CPX-103932,12,371.77,A3_9-20,MW4_>300
PDB-CPX-103948,4,305.43,A1_3-4,MW4_>300
PDB-CPX-103961,3,141.98,A1_3-4,MW3_120-300
PDB-CPX-103984,5,123.01,A2_5-8,MW3_120-300
PDB-CPX-103997,3,277.95,A1_3-4,MW3_120-300
PDB-CPX-104016,3,52.56,A1_3-4,MW1_<60
PDB-CPX-104021,6,49.83,A2_5-8,MW1_<60
PDB-CPX-104023,6,48.69,A2_5-8,MW1_<60
PDB-CPX-104035,4,199.89,A1_3-4,MW3_120-300
PDB-CPX-104054,3,94.78,A1_3-4,MW2_60-120
PDB-CPX-104073,3,58.69,A1_3-4,MW1_<60
PDB-CPX-104078,12,53.45,A3_9-20,MW1_<60
PDB-CPX-104099,3,71.02,A1_3-4,MW2_60-120
PDB-CPX-104130,3,307.15,A1_3-4,MW4_>300
PDB-CPX-104137,10,142.99,A3_9-20,MW3_120-300
PDB-CPX-104157,3,92.15,A1_3-4,MW2_60-120
PDB-CPX-104161,10,888.84,A3_9-20,MW4_>300
PDB-CPX-104175,6,225.82,A2_5-8,MW3_120-300
PDB-CPX-104180,6,45.14,A2_5-8,MW1_<60
PDB-CPX-104185,3,236.89,A1_3-4,MW3_120-300
PDB-CPX-104189,4,5449.2,A1_3-4,MW4_>300
PDB-CPX-104203,4,96.34,A1_3-4,MW2_60-120
PDB-CPX-104209,4,33.06,A1_3-4,MW1_<60
PDB-CPX-104215,6,37.07,A2_5-8,MW1_<60
PDB-CPX-104224,4,91.68,A1_3-4,MW2_60-120
PDB-CPX-104243,3,94.79,A1_3-4,MW2_60-120
PDB-CPX-104249,4,24.42,A1_3-4,MW1_<60
PDB-CPX-104257,4,368.99,A1_3-4,MW4_>300
PDB-CPX-104275,4,371.02,A1_3-4,MW4_>300
PDB-CPX-104298,16,30.47,A3_9-20,MW1_<60
PDB-CPX-104301,3,90.91,A1_3-4,MW2_60-120
PDB-CPX-104316,4,489.25,A1_3-4,MW4_>300
PDB-CPX-104336,10,44.41,A3_9-20,MW1_<60
PDB-CPX-104355,7,35.16,A2_5-8,MW1_<60
PDB-CPX-104362,3,51.21,A1_3-4,MW1_<60
PDB-CPX-104363,3,45.13,A1_3-4,MW1_<60
PDB-CPX-104376,4,34.1,A1_3-4,MW1_<60
PDB-CPX-104406,4,58.13,A1_3-4,MW1_<60
PDB-CPX-104464,3,19.45,A1_3-4,MW1_<60
PDB-CPX-104469,3,338.99,A1_3-4,MW4_>300
PDB-CPX-104478,3,48.62,A1_3-4,MW1_<60
PDB-CPX-104483,4,49.29,A1_3-4,MW1_<60
PDB-CPX-104494,3,480.71,A1_3-4,MW4_>300
PDB-CPX-104526,4,410.69,A1_3-4,MW4_>300
PDB-CPX-104531,3,410.14,A1_3-4,MW4_>300
PDB-CPX-104533,3,983.93,A1_3-4,MW4_>300
PDB-CPX-104548,4,974.25,A1_3-4,MW4_>300
PDB-CPX-104549,13,983.81,A3_9-20,MW4_>300
PDB-CPX-104562,4,599.36,A1_3-4,MW4_>300
PDB-CPX-104575,3,573.63,A1_3-4,MW4_>300
PDB-CPX-104623,3,151.35,A1_3-4,MW3_120-300
PDB-CPX-104625,5,259.02,A2_5-8,MW3_120-300
PDB-CPX-104628,4,259.04,A1_3-4,MW3_120-300
PDB-CPX-104630,5,354.46,A2_5-8,MW4_>300
PDB-CPX-104634,16,142.33,A3_9-20,MW3_120-300
PDB-CPX-104635,4,289.81,A1_3-4,MW3_120-300
PDB-CPX-104652,4,365.15,A1_3-4,MW4_>300
PDB-CPX-104657,6,107.21,A2_5-8,MW2_60-120
PDB-CPX-104661,4,93.54,A1_3-4,MW2_60-120
PDB-CPX-104668,4,61.55,A1_3-4,MW2_60-120
PDB-CPX-104687,3,65.96,A1_3-4,MW2_60-120
PDB-CPX-104692,5,467.08,A2_5-8,MW4_>300
PDB-CPX-104701,3,92.04,A1_3-4,MW2_60-120
PDB-CPX-104706,4,72.56,A1_3-4,MW2_60-120
PDB-CPX-104722,3,45.65,A1_3-4,MW1_<60
PDB-CPX-104723,6,78.57,A2_5-8,MW2_60-120
PDB-CPX-104724,4,241.24,A1_3-4,MW3_120-300
PDB-CPX-104731,3,63.14,A1_3-4,MW2_60-120
PDB-CPX-104733,8,53.86,A2_5-8,MW1_<60
PDB-CPX-104737,12,279.89,A3_9-20,MW3_120-300
PDB-CPX-104745,12,61.22,A3_9-20,MW2_60-120
PDB-CPX-104751,4,124.35,A1_3-4,MW3_120-300
PDB-CPX-104752,5,33.65,A2_5-8,MW1_<60
PDB-CPX-104767,4,30.33,A1_3-4,MW1_<60
PDB-CPX-104768,8,172.87,A2_5-8,MW3_120-300
PDB-CPX-104819,5,38.78,A2_5-8,MW1_<60
PDB-CPX-104832,8,87.0,A2_5-8,MW2_60-120
PDB-CPX-104833,4,110.21,A1_3-4,MW2_60-120
PDB-CPX-104834,3,149.61,A1_3-4,MW3_120-300
PDB-CPX-104849,3,110.69,A1_3-4,MW2_60-120
PDB-CPX-104852,3,48.01,A1_3-4,MW1_<60
PDB-CPX-104857,4,66.83,A1_3-4,MW2_60-120
PDB-CPX-104863,3,226.71,A1_3-4,MW3_120-300
PDB-CPX-104867,5,54.36,A2_5-8,MW1_<60
PDB-CPX-104868,3,103.04,A1_3-4,MW2_60-120
PDB-CPX-104897,9,82.59,A3_9-20,MW2_60-120
PDB-CPX-104907,7,72.46,A2_5-8,MW2_60-120
PDB-CPX-104915,3,150.09,A1_3-4,MW3_120-300
PDB-CPX-104959,9,156.09,A3_9-20,MW3_120-300
PDB-CPX-104976,8,48.62,A2_5-8,MW1_<60
PDB-CPX-104982,3,357.6,A1_3-4,MW4_>300
PDB-CPX-104988,6,85.67,A2_5-8,MW2_60-120
PDB-CPX-104989,9,174.38,A3_9-20,MW3_120-300
PDB-CPX-104993,4,49.72,A1_3-4,MW1_<60
PDB-CPX-105002,4,25.32,A1_3-4,MW1_<60
PDB-CPX-105004,4,75.15,A1_3-4,MW2_60-120
PDB-CPX-105006,8,177.75,A2_5-8,MW3_120-300
PDB-CPX-105007,3,173.42,A1_3-4,MW3_120-300
PDB-CPX-105008,4,215.77,A1_3-4,MW3_120-300
PDB-CPX-105026,13,90.97,A3_9-20,MW2_60-120
PDB-CPX-105027,3,94.55,A1_3-4,MW2_60-120
PDB-CPX-105058,4,67.97,A1_3-4,MW2_60-120
PDB-CPX-105063,3,45.28,A1_3-4,MW1_<60
PDB-CPX-105082,3,5199.52,A1_3-4,MW4_>300
PDB-CPX-105083,6,6701.09,A2_5-8,MW4_>300
PDB-CPX-105087,3,289.44,A1_3-4,MW3_120-300
PDB-CPX-105098,10,64.83,A3_9-20,MW2_60-120
PDB-CPX-105105,6,467.33,A2_5-8,MW4_>300
PDB-CPX-105109,12,118.44,A3_9-20,MW2_60-120
PDB-CPX-105118,5,61.34,A2_5-8,MW2_60-120
PDB-CPX-105127,3,103.52,A1_3-4,MW2_60-120
PDB-CPX-105138,3,83.35,A1_3-4,MW2_60-120
PDB-CPX-105152,4,41.8,A1_3-4,MW1_<60
PDB-CPX-105169,3,98.54,A1_3-4,MW2_60-120
PDB-CPX-105175,4,36.57,A1_3-4,MW1_<60
PDB-CPX-105185,9,117.52,A3_9-20,MW2_60-120
PDB-CPX-105199,3,65.78,A1_3-4,MW2_60-120
PDB-CPX-105209,3,58.32,A1_3-4,MW1_<60
PDB-CPX-105213,9,271.38,A3_9-20,MW3_120-300
PDB-CPX-105220,4,682.07,A1_3-4,MW4_>300
PDB-CPX-105253,4,296.11,A1_3-4,MW3_120-300
PDB-CPX-105255,3,32.5,A1_3-4,MW1_<60
PDB-CPX-105256,3,32.25,A1_3-4,MW1_<60
PDB-CPX-105261,5,83.55,A2_5-8,MW2_60-120
PDB-CPX-105302,4,111.68,A1_3-4,MW2_60-120
PDB-CPX-105303,5,251.16,A2_5-8,MW3_120-300
PDB-CPX-105304,9,488.5,A3_9-20,MW4_>300
PDB-CPX-105309,3,42.59,A1_3-4,MW1_<60
PDB-CPX-105315,3,107.83,A1_3-4,MW2_60-120
PDB-CPX-105322,3,73.75,A1_3-4,MW2_60-120
PDB-CPX-105332,4,45.6,A1_3-4,MW1_<60
PDB-CPX-105356,3,243.39,A1_3-4,MW3_120-300
PDB-CPX-105357,3,51.4,A1_3-4,MW1_<60
PDB-CPX-105379,3,85.61,A1_3-4,MW2_60-120
PDB-CPX-105382,6,209.58,A2_5-8,MW3_120-300
PDB-CPX-105383,4,180.1,A1_3-4,MW3_120-300
PDB-CPX-105397,3,160.7,A1_3-4,MW3_120-300
PDB-CPX-105410,3,33.8,A1_3-4,MW1_<60
PDB-CPX-105414,4,20.91,A1_3-4,MW1_<60
PDB-CPX-105423,4,168.02,A1_3-4,MW3_120-300
PDB-CPX-105429,5,122.3,A2_5-8,MW3_120-300
PDB-CPX-105430,4,195.86,A1_3-4,MW3_120-300
PDB-CPX-105434,3,21.43,A1_3-4,MW1_<60
PDB-CPX-105457,4,222.9,A1_3-4,MW3_120-300
PDB-CPX-105463,7,13.65,A2_5-8,MW1_<60
PDB-CPX-105473,5,78.05,A2_5-8,MW2_60-120
PDB-CPX-105477,15,56.46,A3_9-20,MW1_<60
PDB-CPX-105480,3,56.21,A1_3-4,MW1_<60
PDB-CPX-105486,3,16.5,A1_3-4,MW1_<60
PDB-CPX-105487,3,60.02,A1_3-4,MW2_60-120
PDB-CPX-105509,12,93.8,A3_9-20,MW2_60-120
PDB-CPX-105517,4,173.74,A1_3-4,MW3_120-300
PDB-CPX-105539,3,48.36,A1_3-4,MW1_<60
PDB-CPX-105540,3,47.69,A1_3-4,MW1_<60
PDB-CPX-105552,3,35.2,A1_3-4,MW1_<60
PDB-CPX-105570,3,101.48,A1_3-4,MW2_60-120
PDB-CPX-105577,3,117.88,A1_3-4,MW2_60-120
PDB-CPX-105585,3,78.7,A1_3-4,MW2_60-120
PDB-CPX-105586,11,18.03,A3_9-20,MW1_<60
PDB-CPX-105603,5,170.87,A2_5-8,MW3_120-300
PDB-CPX-105608,8,20.23,A2_5-8,MW1_<60
PDB-CPX-105612,3,51.19,A1_3-4,MW1_<60
PDB-CPX-105620,4,31.15,A1_3-4,MW1_<60
PDB-CPX-105631,3,114.39,A1_3-4,MW2_60-120
PDB-CPX-105639,4,90.53,A1_3-4,MW2_60-120
PDB-CPX-105651,4,63.03,A1_3-4,MW2_60-120
PDB-CPX-105654,4,103.56,A1_3-4,MW2_60-120
PDB-CPX-105679,3,377.35,A1_3-4,MW4_>300
PDB-CPX-105686,3,191.93,A1_3-4,MW3_120-300
PDB-CPX-105687,5,74.12,A2_5-8,MW2_60-120
PDB-CPX-105703,10,62.45,A3_9-20,MW2_60-120
PDB-CPX-105708,10,132.9,A3_9-20,MW3_120-300
PDB-CPX-105712,4,101.48,A1_3-4,MW2_60-120
PDB-CPX-105716,5,74.09,A2_5-8,MW2_60-120
PDB-CPX-105722,3,200.81,A1_3-4,MW3_120-300
PDB-CPX-105744,8,52.14,A2_5-8,MW1_<60
PDB-CPX-105749,4,95.63,A1_3-4,MW2_60-120
PDB-CPX-105775,3,65.42,A1_3-4,MW2_60-120
PDB-CPX-105776,11,309.36,A3_9-20,MW4_>300
PDB-CPX-105793,4,76.79,A1_3-4,MW2_60-120
PDB-CPX-105794,4,72.45,A1_3-4,MW2_60-120
PDB-CPX-105815,12,145.03,A3_9-20,MW3_120-300
PDB-CPX-105836,4,173.08,A1_3-4,MW3_120-300
PDB-CPX-105846,3,128.14,A1_3-4,MW3_120-300
PDB-CPX-105848,8,67.0,A2_5-8,MW2_60-120
PDB-CPX-105851,10,44.96,A3_9-20,MW1_<60
PDB-CPX-105854,3,112.34,A1_3-4,MW2_60-120
PDB-CPX-105860,13,158.04,A3_9-20,MW3_120-300
PDB-CPX-105863,10,67.67,A3_9-20,MW2_60-120
PDB-CPX-105879,6,508.32,A2_5-8,MW4_>300
PDB-CPX-105889,4,49.48,A1_3-4,MW1_<60
PDB-CPX-105909,3,188.97,A1_3-4,MW3_120-300
PDB-CPX-105911,3,55.15,A1_3-4,MW1_<60
PDB-CPX-105916,4,79.49,A1_3-4,MW2_60-120
PDB-CPX-105923,8,529.41,A2_5-8,MW4_>300
PDB-CPX-105959,10,61.64,A3_9-20,MW2_60-120
PDB-CPX-105976,12,256.98,A3_9-20,MW3_120-300
PDB-CPX-105980,6,28.3,A2_5-8,MW1_<60
PDB-CPX-105988,3,210.29,A1_3-4,MW3_120-300
PDB-CPX-105998,4,173.95,A1_3-4,MW3_120-300
PDB-CPX-106000,3,70.6,A1_3-4,MW2_60-120
PDB-CPX-106003,4,403.09,A1_3-4,MW4_>300
PDB-CPX-106027,3,120.63,A1_3-4,MW3_120-300
PDB-CPX-106030,3,22.49,A1_3-4,MW1_<60
PDB-CPX-106038,10,39.52,A3_9-20,MW1_<60
PDB-CPX-106042,3,123.45,A1_3-4,MW3_120-300
PDB-CPX-106046,4,86.41,A1_3-4,MW2_60-120
PDB-CPX-106048,3,93.31,A1_3-4,MW2_60-120
PDB-CPX-106055,4,25.02,A1_3-4,MW1_<60
PDB-CPX-106085,4,52.2,A1_3-4,MW1_<60
PDB-CPX-106086,4,52.33,A1_3-4,MW1_<60
PDB-CPX-106088,6,11.81,A2_5-8,MW1_<60
PDB-CPX-106094,3,85.34,A1_3-4,MW2_60-120
PDB-CPX-106145,12,227.03,A3_9-20,MW3_120-300
PDB-CPX-106154,8,50.13,A2_5-8,MW1_<60
PDB-CPX-106163,4,74.57,A1_3-4,MW2_60-120
PDB-CPX-106173,4,45.21,A1_3-4,MW1_<60
PDB-CPX-106185,6,60.81,A2_5-8,MW2_60-120
PDB-CPX-106190,3,226.42,A1_3-4,MW3_120-300
PDB-CPX-106196,4,68.37,A1_3-4,MW2_60-120
PDB-CPX-106211,3,56.14,A1_3-4,MW1_<60
PDB-CPX-106214,6,85.63,A2_5-8,MW2_60-120
PDB-CPX-106222,8,49.95,A2_5-8,MW1_<60
PDB-CPX-106229,12,44.93,A3_9-20,MW1_<60
PDB-CPX-106231,3,94.38,A1_3-4,MW2_60-120
PDB-CPX-106237,4,55.6,A1_3-4,MW1_<60
PDB-CPX-106251,3,331.22,A1_3-4,MW4_>300
PDB-CPX-106257,3,94.81,A1_3-4,MW2_60-120
PDB-CPX-106264,3,79.52,A1_3-4,MW2_60-120
PDB-CPX-106270,3,187.98,A1_3-4,MW3_120-300
PDB-CPX-106273,3,28.14,A1_3-4,MW1_<60
PDB-CPX-106275,4,31.3,A1_3-4,MW1_<60
PDB-CPX-106282,5,51.1,A2_5-8,MW1_<60
PDB-CPX-106283,5,96.42,A2_5-8,MW2_60-120
PDB-CPX-106284,4,96.27,A1_3-4,MW2_60-120
PDB-CPX-106288,4,102.0,A1_3-4,MW2_60-120
PDB-CPX-106289,12,36.41,A3_9-20,MW1_<60
PDB-CPX-106303,4,74.57,A1_3-4,MW2_60-120
PDB-CPX-106312,5,47.77,A2_5-8,MW1_<60
PDB-CPX-106321,11,108.94,A3_9-20,MW2_60-120
PDB-CPX-106325,5,60.07,A2_5-8,MW2_60-120
PDB-CPX-106362,6,38.13,A2_5-8,MW1_<60
PDB-CPX-106364,16,586.51,A3_9-20,MW4_>300
PDB-CPX-106367,3,45.13,A1_3-4,MW1_<60
PDB-CPX-106369,3,45.4,A1_3-4,MW1_<60
PDB-CPX-106370,3,78.53,A1_3-4,MW2_60-120
PDB-CPX-106371,3,95.44,A1_3-4,MW2_60-120
PDB-CPX-106373,6,46.1,A2_5-8,MW1_<60
PDB-CPX-106374,5,45.43,A2_5-8,MW1_<60
PDB-CPX-106379,4,440.14,A1_3-4,MW4_>300
PDB-CPX-106410,4,93.85,A1_3-4,MW2_60-120
PDB-CPX-106411,4,765.72,A1_3-4,MW4_>300
PDB-CPX-106416,9,121.7,A3_9-20,MW3_120-300
PDB-CPX-106432,8,114.58,A2_5-8,MW2_60-120
PDB-CPX-106440,14,161.72,A3_9-20,MW3_120-300
PDB-CPX-106446,4,401.3,A1_3-4,MW4_>300
PDB-CPX-106461,4,131.01,A1_3-4,MW3_120-300
PDB-CPX-106470,3,30.64,A1_3-4,MW1_<60
PDB-CPX-106481,4,79.37,A1_3-4,MW2_60-120
PDB-CPX-106507,5,515.29,A2_5-8,MW4_>300
PDB-CPX-106508,3,73.88,A1_3-4,MW2_60-120
PDB-CPX-106513,12,89.09,A3_9-20,MW2_60-120
PDB-CPX-106519,5,119.54,A2_5-8,MW2_60-120
PDB-CPX-106522,6,97.93,A2_5-8,MW2_60-120
PDB-CPX-106523,3,74.9,A1_3-4,MW2_60-120
PDB-CPX-106525,5,62.02,A2_5-8,MW2_60-120
PDB-CPX-106528,3,36.45,A1_3-4,MW1_<60
PDB-CPX-106576,4,28.34,A1_3-4,MW1_<60
PDB-CPX-106578,5,44.29,A2_5-8,MW1_<60
PDB-CPX-106592,4,83.39,A1_3-4,MW2_60-120
PDB-CPX-106607,3,45.35,A1_3-4,MW1_<60
PDB-CPX-106611,8,86.29,A2_5-8,MW2_60-120
PDB-CPX-106613,12,55.92,A3_9-20,MW1_<60
PDB-CPX-106637,4,121.28,A1_3-4,MW3_120-300
PDB-CPX-106660,5,61.4,A2_5-8,MW2_60-120
PDB-CPX-106673,3,37.36,A1_3-4,MW1_<60
PDB-CPX-106687,3,47.6,A1_3-4,MW1_<60
PDB-CPX-106698,5,83.47,A2_5-8,MW2_60-120
PDB-CPX-106699,13,146.43,A3_9-20,MW3_120-300
PDB-CPX-106703,3,157.89,A1_3-4,MW3_120-300
PDB-CPX-106714,3,348.59,A1_3-4,MW4_>300
PDB-CPX-106735,4,90.36,A1_3-4,MW2_60-120
PDB-CPX-106753,10,67.97,A3_9-20,MW2_60-120
PDB-CPX-106771,3,129.36,A1_3-4,MW3_120-300
PDB-CPX-106775,4,22.54,A1_3-4,MW1_<60
PDB-CPX-106778,3,135.59,A1_3-4,MW3_120-300
PDB-CPX-106780,4,31.78,A1_3-4,MW1_<60
PDB-CPX-106781,6,63.52,A2_5-8,MW2_60-120
PDB-CPX-106782,3,38.62,A1_3-4,MW1_<60
PDB-CPX-106783,4,154.0,A1_3-4,MW3_120-300
PDB-CPX-106785,3,90.17,A1_3-4,MW2_60-120
PDB-CPX-106793,14,20.91,A3_9-20,MW1_<60
PDB-CPX-106798,4,111.71,A1_3-4,MW2_60-120
PDB-CPX-106807,3,113.79,A1_3-4,MW2_60-120
PDB-CPX-106813,5,135.13,A2_5-8,MW3_120-300
PDB-CPX-106814,29,166.57,A4_21-100,MW3_120-300
PDB-CPX-106816,4,46.18,A1_3-4,MW1_<60
PDB-CPX-106830,8,76.84,A2_5-8,MW2_60-120
PDB-CPX-106836,4,130.76,A1_3-4,MW3_120-300
PDB-CPX-106849,3,100.18,A1_3-4,MW2_60-120
PDB-CPX-106852,3,75.41,A1_3-4,MW2_60-120
PDB-CPX-106857,5,75.53,A2_5-8,MW2_60-120
PDB-CPX-106868,3,319.52,A1_3-4,MW4_>300
PDB-CPX-106870,4,429.09,A1_3-4,MW4_>300
PDB-CPX-106872,6,185.54,A2_5-8,MW3_120-300
PDB-CPX-106877,3,196.15,A1_3-4,MW3_120-300
PDB-CPX-106888,11,94.5,A3_9-20,MW2_60-120
PDB-CPX-106893,3,51.34,A1_3-4,MW1_<60
PDB-CPX-106904,4,140.2,A1_3-4,MW3_120-300
PDB-CPX-106920,3,986.42,A1_3-4,MW4_>300
PDB-CPX-106926,3,114.84,A1_3-4,MW2_60-120
PDB-CPX-106950,6,133.69,A2_5-8,MW3_120-300
PDB-CPX-106963,4,411.76,A1_3-4,MW4_>300
PDB-CPX-106966,3,71.72,A1_3-4,MW2_60-120
PDB-CPX-106976,6,98.82,A2_5-8,MW2_60-120
PDB-CPX-106984,3,5676.63,A1_3-4,MW4_>300
PDB-CPX-106987,4,95.16,A1_3-4,MW2_60-120
PDB-CPX-107030,5,197.13,A2_5-8,MW3_120-300
PDB-CPX-107041,17,545.94,A3_9-20,MW4_>300
PDB-CPX-107047,8,70.5,A2_5-8,MW2_60-120
PDB-CPX-107049,5,46.38,A2_5-8,MW1_<60
PDB-CPX-107056,3,139.13,A1_3-4,MW3_120-300
PDB-CPX-107057,4,209.15,A1_3-4,MW3_120-300
PDB-CPX-107063,3,122.4,A1_3-4,MW3_120-300
PDB-CPX-107064,5,120.01,A2_5-8,MW3_120-300
PDB-CPX-107067,17,118.06,A3_9-20,MW2_60-120
PDB-CPX-107071,3,65.0,A1_3-4,MW2_60-120
PDB-CPX-107075,4,131.66,A1_3-4,MW3_120-300
PDB-CPX-107077,3,196.45,A1_3-4,MW3_120-300
PDB-CPX-107115,3,50.36,A1_3-4,MW1_<60
PDB-CPX-107151,3,45.32,A1_3-4,MW1_<60
PDB-CPX-107155,11,7178.41,A3_9-20,MW4_>300
PDB-CPX-107164,4,247.87,A1_3-4,MW3_120-300
PDB-CPX-107176,3,44.58,A1_3-4,MW1_<60
PDB-CPX-107184,5,98.38,A2_5-8,MW2_60-120
PDB-CPX-107185,23,81.75,A4_21-100,MW2_60-120
PDB-CPX-107187,21,207.02,A4_21-100,MW3_120-300
PDB-CPX-107192,3,93.97,A1_3-4,MW2_60-120
PDB-CPX-107200,4,73.91,A1_3-4,MW2_60-120
PDB-CPX-107215,4,145.36,A1_3-4,MW3_120-300
PDB-CPX-107223,8,371.83,A2_5-8,MW4_>300
PDB-CPX-107229,3,600.95,A1_3-4,MW4_>300
PDB-CPX-107230,7,150.23,A2_5-8,MW3_120-300
PDB-CPX-107237,4,58.67,A1_3-4,MW1_<60
PDB-CPX-107241,6,41.95,A2_5-8,MW1_<60
PDB-CPX-107247,7,148.89,A2_5-8,MW3_120-300
PDB-CPX-107258,10,58.31,A3_9-20,MW1_<60
PDB-CPX-107265,3,172.06,A1_3-4,MW3_120-300
PDB-CPX-107267,4,172.09,A1_3-4,MW3_120-300
PDB-CPX-107268,14,57.66,A3_9-20,MW1_<60
PDB-CPX-107298,3,72.79,A1_3-4,MW2_60-120
PDB-CPX-107318,5,93.06,A2_5-8,MW2_60-120
PDB-CPX-107323,3,264.24,A1_3-4,MW3_120-300
